layer4_pool_role,layer4_pool_variant,pool_size_target,snapshot_date,selected_count,shortfall_count,is_layer4_primary_pool,reference_only,two_plus_opportunity_share,neutral_medium_high_share,high_exhaustion_or_breakdown_share,avg_traded_value_rank_20d,period,fallback_00631L_is_ordinary_stock_pool_member
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2019-12-27,80,0,True,False,1.0,1.0,0.0,103.0625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-01-03,80,0,True,False,1.0,1.0,0.0125,104.65,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-01-10,80,0,True,False,1.0,1.0,0.0125,119.5125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-01-17,80,0,True,False,1.0,1.0,0.05,110.65,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-01-20,80,0,True,False,1.0,1.0,0.025,111.5625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-01-31,80,0,True,False,1.0,1.0,0.0625,122.9875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-02-07,80,0,True,False,1.0,1.0,0.0375,113.05,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-02-14,80,0,True,False,0.9875,1.0,0.1125,105.5,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-02-21,80,0,True,False,0.9875,1.0,0.0875,124.9875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-02-27,80,0,True,False,0.9875,1.0,0.05,116.6625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-03-06,80,0,True,False,0.9625,1.0,0.1125,125.2,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-03-13,80,0,True,False,0.975,1.0,0.0625,130.55,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-03-20,80,0,True,False,1.0,1.0,0.025,117.0875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-03-27,80,0,True,False,1.0,1.0,0.0125,91.3375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-04-01,80,0,True,False,1.0,1.0,0.0375,104.9,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-04-10,80,0,True,False,1.0,1.0,0.075,98.1625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-04-17,80,0,True,False,1.0,1.0,0.075,101.225,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-04-24,80,0,True,False,1.0,1.0,0.175,102.7625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-04-30,80,0,True,False,1.0,1.0,0.1875,102.2,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-05-08,80,0,True,False,1.0,1.0,0.0625,106.0625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-05-15,80,0,True,False,1.0,1.0,0.025,103.3625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-05-22,80,0,True,False,1.0,1.0,0.0625,121.2375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-05-29,80,0,True,False,1.0,1.0,0.0625,125.2625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-06-05,80,0,True,False,1.0,1.0,0.0375,116.95,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-06-12,80,0,True,False,1.0,1.0,0.05,118.1125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-06-19,80,0,True,False,1.0,1.0,0.05,127.525,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-06-24,80,0,True,False,1.0,1.0,0.0625,115.6,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-07-03,80,0,True,False,1.0,1.0,0.0375,110.0125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-07-10,80,0,True,False,0.9875,1.0,0.0,116.5625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-07-17,80,0,True,False,1.0,1.0,0.0,93.6875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-07-24,80,0,True,False,1.0,1.0,0.0375,99.7,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-07-31,80,0,True,False,1.0,1.0,0.05,100.375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-08-07,80,0,True,False,1.0,1.0,0.0625,95.9375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-08-14,80,0,True,False,1.0,1.0,0.0375,113.6875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-08-21,80,0,True,False,0.9875,1.0,0.0375,106.7,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-08-28,80,0,True,False,0.9875,1.0,0.05,117.7875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-09-04,80,0,True,False,0.9875,1.0,0.0875,124.65,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-09-11,80,0,True,False,1.0,1.0,0.1,117.1,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-09-18,80,0,True,False,1.0,1.0,0.0375,118.875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-09-25,80,0,True,False,1.0,1.0,0.0875,125.725,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-09-30,80,0,True,False,1.0,1.0,0.0625,129.2875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-10-08,80,0,True,False,1.0,1.0,0.1125,113.5375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-10-16,80,0,True,False,1.0,1.0,0.025,128.5125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-10-23,80,0,True,False,1.0,1.0,0.025,118.9375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-10-30,80,0,True,False,1.0,1.0,0.0375,110.625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-11-06,80,0,True,False,1.0,1.0,0.025,119.0875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-11-13,80,0,True,False,1.0,1.0,0.0375,113.2125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-11-20,80,0,True,False,1.0,1.0,0.025,124.3,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-11-27,80,0,True,False,1.0,1.0,0.0,113.125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-12-04,80,0,True,False,1.0,1.0,0.0,121.6,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-12-11,80,0,True,False,1.0,1.0,0.0,123.425,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-12-18,80,0,True,False,1.0,1.0,0.0375,114.5,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-12-25,80,0,True,False,1.0,1.0,0.0125,118.325,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2020-12-31,80,0,True,False,1.0,1.0,0.0125,122.2625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-01-08,80,0,True,False,1.0,1.0,0.0,118.7375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-01-15,80,0,True,False,1.0,1.0,0.025,97.7125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-01-22,80,0,True,False,1.0,1.0,0.0375,100.0125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-01-29,80,0,True,False,1.0,1.0,0.0125,112.4625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-02-05,80,0,True,False,1.0,1.0,0.0375,118.55,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-02-19,80,0,True,False,1.0,1.0,0.0125,109.325,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-02-26,80,0,True,False,1.0,1.0,0.0125,118.85,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-03-05,80,0,True,False,1.0,1.0,0.0,129.95,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-03-12,80,0,True,False,0.9875,1.0,0.125,113.45,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-03-19,80,0,True,False,1.0,1.0,0.025,133.9,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-03-26,80,0,True,False,0.95,1.0,0.1,133.8625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-04-01,80,0,True,False,0.975,1.0,0.0875,122.225,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-04-09,80,0,True,False,1.0,1.0,0.1375,124.6,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-04-16,80,0,True,False,0.975,1.0,0.0625,134.9375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-04-23,80,0,True,False,0.9875,1.0,0.15,122.3875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-04-29,80,0,True,False,0.9625,1.0,0.1125,118.575,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-05-07,80,0,True,False,1.0,1.0,0.0625,125.6125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-05-14,80,0,True,False,1.0,1.0,0.0875,121.2,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-05-21,80,0,True,False,1.0,1.0,0.1125,110.375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-05-28,80,0,True,False,1.0,1.0,0.1,102.025,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-06-04,80,0,True,False,1.0,1.0,0.075,101.1375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-06-11,80,0,True,False,0.975,1.0,0.2125,109.1,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-06-18,80,0,True,False,1.0,1.0,0.2625,89.775,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-06-25,80,0,True,False,0.9875,1.0,0.2125,106.0,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-07-02,80,0,True,False,1.0,1.0,0.075,123.3625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-07-09,80,0,True,False,0.9875,1.0,0.0625,140.4,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-07-16,80,0,True,False,1.0,1.0,0.0875,99.8375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-07-23,80,0,True,False,1.0,1.0,0.1375,119.2625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-07-30,80,0,True,False,1.0,1.0,0.15,110.8125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-08-06,80,0,True,False,1.0,1.0,0.0625,103.875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-08-13,80,0,True,False,1.0,1.0,0.025,114.5125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-08-20,80,0,True,False,1.0,1.0,0.05,124.45,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-08-27,80,0,True,False,1.0,1.0,0.0625,116.125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-09-03,80,0,True,False,1.0,1.0,0.0625,116.2,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-09-10,80,0,True,False,1.0,1.0,0.0375,127.375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-09-17,80,0,True,False,1.0,1.0,0.0125,124.8375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-09-24,80,0,True,False,1.0,1.0,0.0125,140.25,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-10-01,80,0,True,False,1.0,1.0,0.05,140.5625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-10-08,80,0,True,False,1.0,1.0,0.0375,109.65,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-10-15,80,0,True,False,1.0,1.0,0.05,109.675,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-10-22,80,0,True,False,1.0,1.0,0.1,122.2125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-10-29,80,0,True,False,1.0,1.0,0.0875,125.6,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-11-05,80,0,True,False,1.0,1.0,0.1,137.675,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-11-12,80,0,True,False,1.0,1.0,0.075,120.5,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-11-19,80,0,True,False,1.0,1.0,0.0625,122.2875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-11-26,80,0,True,False,1.0,1.0,0.0125,115.7375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-12-03,80,0,True,False,1.0,1.0,0.05,112.5875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-12-10,80,0,True,False,1.0,1.0,0.075,113.175,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-12-17,80,0,True,False,1.0,1.0,0.025,121.4125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-12-24,80,0,True,False,1.0,1.0,0.025,113.375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2021-12-30,80,0,True,False,1.0,1.0,0.0375,113.75,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-01-07,80,0,True,False,1.0,1.0,0.0125,116.4375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-01-14,80,0,True,False,1.0,1.0,0.0375,116.975,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-01-21,80,0,True,False,1.0,1.0,0.0125,136.325,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-01-26,80,0,True,False,1.0,1.0,0.0,125.075,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-02-11,80,0,True,False,1.0,1.0,0.0,140.1,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-02-18,80,0,True,False,1.0,1.0,0.025,128.8625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-02-25,80,0,True,False,1.0,1.0,0.025,130.2125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-03-04,80,0,True,False,1.0,1.0,0.075,113.5875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-03-11,80,0,True,False,1.0,1.0,0.05,123.3,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-03-18,80,0,True,False,0.9875,1.0,0.1,121.9875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-03-25,80,0,True,False,1.0,1.0,0.0875,120.975,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-04-01,80,0,True,False,1.0,1.0,0.05,122.925,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-04-08,80,0,True,False,1.0,1.0,0.0,129.05,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-04-15,80,0,True,False,1.0,1.0,0.0375,135.35,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-04-22,80,0,True,False,1.0,1.0,0.0375,126.85,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-04-29,80,0,True,False,1.0,1.0,0.025,123.875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-05-06,80,0,True,False,1.0,1.0,0.0375,120.1625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-05-13,80,0,True,False,1.0,1.0,0.075,117.325,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-05-20,80,0,True,False,1.0,1.0,0.0875,122.2875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-05-27,80,0,True,False,0.9875,1.0,0.1125,117.25,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-06-02,80,0,True,False,1.0,1.0,0.0375,114.7125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-06-10,80,0,True,False,1.0,1.0,0.025,130.65,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-06-17,80,0,True,False,1.0,1.0,0.025,128.225,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-06-24,80,0,True,False,1.0,1.0,0.0,121.0375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-07-01,80,0,True,False,1.0,1.0,0.0,130.0125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-07-08,80,0,True,False,1.0,1.0,0.0625,119.3,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-07-15,80,0,True,False,1.0,1.0,0.0375,113.4875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-07-22,80,0,True,False,1.0,1.0,0.125,110.7875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-07-29,80,0,True,False,1.0,1.0,0.075,109.2875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-08-05,80,0,True,False,1.0,1.0,0.075,116.15,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-08-12,80,0,True,False,1.0,1.0,0.025,121.575,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-08-19,80,0,True,False,1.0,1.0,0.025,133.2625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-08-26,80,0,True,False,1.0,1.0,0.0375,129.425,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-09-02,80,0,True,False,1.0,1.0,0.075,120.7125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-09-08,80,0,True,False,1.0,1.0,0.0625,123.575,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-09-16,80,0,True,False,1.0,1.0,0.1,107.1125,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-09-23,80,0,True,False,1.0,1.0,0.0625,109.925,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-09-30,80,0,True,False,1.0,1.0,0.075,123.2,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-10-07,80,0,True,False,0.9875,1.0,0.15,97.2375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-10-14,80,0,True,False,1.0,1.0,0.0125,141.0375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-10-21,80,0,True,False,0.9875,1.0,0.0625,141.3625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-10-28,80,0,True,False,1.0,1.0,0.025,123.1875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-11-04,80,0,True,False,1.0,1.0,0.0875,121.0,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-11-11,80,0,True,False,0.9875,1.0,0.0625,125.0,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-11-18,80,0,True,False,1.0,1.0,0.1375,113.75,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-11-25,80,0,True,False,1.0,1.0,0.0625,123.35,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-12-02,80,0,True,False,1.0,1.0,0.025,132.6625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-12-09,80,0,True,False,1.0,1.0,0.05,121.5375,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-12-16,80,0,True,False,1.0,1.0,0.075,132.875,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-12-23,80,0,True,False,1.0,1.0,0.0625,120.9625,P1,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2022-12-30,80,0,True,False,1.0,1.0,0.0625,137.6375,outside_requested_periods,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2023-01-06,80,0,True,False,1.0,1.0,0.025,134.975,P2,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2023-01-13,80,0,True,False,1.0,1.0,0.0625,147.625,P2,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2023-01-17,80,0,True,False,1.0,1.0,0.0125,141.725,P2,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2023-02-03,80,0,True,False,1.0,1.0,0.05,125.75,P2,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2023-02-10,80,0,True,False,1.0,1.0,0.1375,125.5125,P2,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2023-02-17,80,0,True,False,1.0,1.0,0.025,149.35,P2,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2023-02-24,80,0,True,False,0.9625,1.0,0.0625,161.4875,P2,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2023-03-03,80,0,True,False,0.875,1.0,0.1375,148.8625,P2,False
primary_80_pool,C_risk_aware_retention_constrained_quota_80,80,2023-03-10,80,0,True,False,1.0,1.0,0.025,142.5,P2,False
